sep=,
"Time","dt_sound_level_dB"
2022-03-17 17:49:00,61
2022-03-17 17:50:00,60
2022-03-17 17:51:00,54
2022-03-17 17:52:00,60
2022-03-17 17:53:00,61
2022-03-17 17:54:00,53
2022-03-17 17:55:00,59
2022-03-17 17:56:00,61
2022-03-17 17:57:00,53
2022-03-17 17:58:00,59
2022-03-17 17:59:00,63
2022-03-17 18:00:00,55
2022-03-17 18:01:00,55
2022-03-17 18:02:00,62
2022-03-17 18:03:00,56
2022-03-17 18:04:00,54
2022-03-17 18:05:00,63
2022-03-17 18:36:00,56
2022-03-17 18:37:00,61
2022-03-17 18:38:00,56
2022-03-17 18:39:00,58
2022-03-17 18:40:00,62
2022-03-17 18:41:00,58
2022-03-17 18:42:00,53
2022-03-17 18:43:00,60
2022-03-17 18:44:00,59
2022-03-17 18:45:00,56
2022-03-17 18:46:00,59
2022-03-17 18:47:00,60
2022-03-17 18:48:00,54
2022-03-17 18:49:00,60
2022-03-17 18:50:00,61
2022-03-17 18:51:00,54
2022-03-17 18:52:00,63
2022-03-17 18:53:00,63
2022-03-17 18:54:00,60
2022-03-17 18:55:00,58
2022-03-17 18:56:00,61
2022-03-17 18:57:00,55
2022-03-17 18:58:00,57
2022-03-17 18:59:00,60
2022-03-17 19:00:00,60
2022-03-17 19:01:00,61
2022-03-17 19:02:00,58
2022-03-17 19:03:00,56
2022-03-17 19:04:00,58
2022-03-17 19:05:00,57
2022-03-17 19:17:00,58
2022-03-17 19:18:00,60
2022-03-17 19:19:00,62
2022-03-17 19:20:00,56
2022-03-17 19:21:00,58
2022-03-17 19:22:00,61
2022-03-17 19:23:00,56
2022-03-17 19:24:00,53
2022-03-17 19:25:00,61
2022-03-17 21:06:00,56
2022-03-17 21:07:00,55
2022-03-17 21:08:00,56
2022-03-17 21:10:00,55
2022-03-17 21:11:00,55
2022-03-17 21:12:00,57
2022-03-17 21:13:00,55
2022-03-17 21:14:00,55
2022-03-17 21:15:00,56
2022-03-17 21:16:00,58
2022-03-17 21:17:00,58
2022-03-17 21:18:00,52
2022-03-17 21:19:00,53
2022-03-17 21:20:00,56
2022-03-17 21:21:00,58
2022-03-17 21:22:00,59
2022-03-17 21:23:00,56
2022-03-17 21:24:00,56
2022-03-17 21:25:00,55

